Q12P2.B. Em quem o(a) sr(a) votou para presidente no segundo turno?,localidade,região,D2_sexo,D1A_faixa_etaria,D3_escolaridade,D9B_faixa_renda,D12a_cor_raca,D.07_situacao_profissional,"P3.3. De maneira geral, como o(a) sr(a) avalia a atuação: Da Polícia Federal","P3.4. De maneira geral, como o(a) sr(a) avalia a atuação: Do Governo Federal","P3.5. De maneira geral, como o(a) sr(a) avalia a atuação: Da Justiça, Poder Judiciário","P3.7. De maneira geral, como o(a) sr(a) avalia a atuação: Dos Partidos Políticos","P3.8. De maneira geral, como o(a) sr(a) avalia a atuação: Do Congresso Nacional (Senado e Câmara dos Deputados)","P3.9. De maneira geral, como o(a) sr(a) avalia a atuação: Dos Militares, Forças Armadas","P3.10. De maneira geral, como o(a) sr(a) avalia a atuação: Do Ministério Público","P3.11. De maneira geral, como o(a) sr(a) avalia a atuação: Da Rede Globo","P3.12. De maneira geral, como o(a) sr(a) avalia a atuação: Das outras emissoras de televisão, como a Record, SBT, etc.",P6.1. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Controle da criminalidade,P6.2. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Acesso a tratamento de saúde,P6.3. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Diminuição das desigualdades sociais,P6.4. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Qualidade do ensino público,P6.5. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Acesso ao ensino profissionalizante,P6.6. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Controle da violência policial,P6.7. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Acesso ao Ensino Médio,P6.8. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Acesso ao ensino superior,"P6.9. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Acesso à cultura (museus, cinemas, teatros, shows, etc)",P6.10. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Diminuição do desemprego,P6.11. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Acesso do cidadão comum à Justiça,"P6.12. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Acesso a políticas de direitos de mulheres e de minorias como: Negros, indígenas, homossexuais, LGBTs, entre outros.",P6.13. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Respeito às leis,P6.14. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Acesso a remédios,P6.15. Vou citar algumas políticas e gostaria que o(a) sr(a) dizesse o quanto está satisfeito com cada uma delas: Acesso a tratamento médico especializado,P16.1. Com relação à corrupção no Brasil gostaria que o(a) sr(a) desse uma nota de 1 a 10 sobre a eficiência das instituições. Que nota o(a) sr(a) dá para: Policia Federal,P16.2. Com relação à corrupção no Brasil gostaria que o(a) sr(a) desse uma nota de 1 a 10 sobre a eficiência das instituições. Que nota o(a) sr(a) dá para: Ministério Público,P16.3. Com relação à corrupção no Brasil gostaria que o(a) sr(a) desse uma nota de 1 a 10 sobre a eficiência das instituições. Que nota o(a) sr(a) dá para: Judiciário,P16.4. Com relação à corrupção no Brasil gostaria que o(a) sr(a) desse uma nota de 1 a 10 sobre a eficiência das instituições. Que nota o(a) sr(a) dá para: Defensoria Pública,P16.5. Com relação à corrupção no Brasil gostaria que o(a) sr(a) desse uma nota de 1 a 10 sobre a eficiência das instituições. Que nota o(a) sr(a) dá para: Tribunais de Contas da União (TCU),P16.6. Com relação à corrupção no Brasil gostaria que o(a) sr(a) desse uma nota de 1 a 10 sobre a eficiência das instituições. Que nota o(a) sr(a) dá para: Controladoria Geral da União (CGU),P16.7. Com relação à corrupção no Brasil gostaria que o(a) sr(a) desse uma nota de 1 a 10 sobre a eficiência das instituições. Que nota o(a) sr(a) dá para: Ouvidoria Geral da União,P16.8. Com relação à corrupção no Brasil gostaria que o(a) sr(a) desse uma nota de 1 a 10 sobre a eficiência das instituições. Que nota o(a) sr(a) dá para: CPIs,P16.9. Com relação à corrupção no Brasil gostaria que o(a) sr(a) desse uma nota de 1 a 10 sobre a eficiência das instituições. Que nota o(a) sr(a) dá para: Tribunal Superior Eleitoral (TSE),P16.10. Com relação à corrupção no Brasil gostaria que o(a) sr(a) desse uma nota de 1 a 10 sobre a eficiência das instituições. Que nota o(a) sr(a) dá para: Conselho Nacional de Justiça,"P17.5. Em relação às afirmações lidas, gostaria que o(a) sr(a) dissesse se concorda ou discorda de cada uma delas: A prisão em segunda instância combate a corrupção","P17.6. Em relação às afirmações lidas, gostaria que o(a) sr(a) dissesse se concorda ou discorda de cada uma delas: A delação premiada ajuda os corruptos","P17.7. Em relação às afirmações lidas, gostaria que o(a) sr(a) dissesse se concorda ou discorda de cada uma delas: A condução coercitiva fere direitos","P19. A operação Lava Jato é uma operação para combater a corrupção na política. Sobre a operação Lava Jato, o(a) sr(a) acredita que:","P20. Na sua opinião, a Operação Lava-Jato combate ou não combate a corrução?",Q1. Quanto o(a) sr(a) se interessa por política? O(a) sr(a) diria que é:,"Q2. E com qual intensidade o(a) sr(a) acompanha política na TV, no rádio, nos jornais ou na internet: Muita intensidade, alguma intensidade, pouca intensidade, ou não acompanha política?",Q3. O quanto o(a) sr(a) concorda com a seguinte afirmação: “Você entende sobre os problemas políticos mais importantes do país”.,Q10A. Existe algum partido político que representa a maneira como o(a) sr(a) pensa? (Espontânea),Q22C. Qual partido o(a) sr(a) mais se sente próximo? (Espontânea),D5B. Agora gostaria de saber se o(a) sr(a) é filiado a algum partido político?,P25. (CARTELA 6) Qual destes meios o(a) sr(a) mais utiliza para se informar sobre política?,P26. (CARTELA 7) Qual destas redes sociais o (a) sr(a) mais utiliza para se informar sobre política?,"P27. [CARTELA 8] Aqui estão algumas ações que as pessoas consideram importantes para decidir o voto para presidente. Nesta eleição, qual delas foi a mais importante para o(a) sr(a) decidir o seu voto para presidente?"
Jair Bolsonaro (PSL),Urbano,Sudeste,Feminino,25 a 34 anos,Fundamental incompleto,"Até 1 salário mínimo (R$ 954,00)",Não sabe/Não respondeu,Desempregado,Ótima,Ótima,Ótima,Péssima,Péssima,Ótima,Ótima,Ótima,Ótima,0,0,8,0,2,7,4,2,0,0,0,2,10,0,0,6,5,2,5,2,2,3,10,3,1,Discorda um pouco,Discorda um pouco,Concorda muito, Ela investiga principalmente o PT,Combate a corrupção,Pouco interessado(a),Não acompanho,Discorda em parte,Não,Nenhum,Não,Rádio,Não se informa sobre política em redes sociais,Nenhuma dessas
Fernando Haddad (PT),Urbano,Sudeste,Feminino,35 a 44 anos,Fundamental incompleto,"Até 1 salário mínimo (R$ 954,00)",Não branco,Desempregado,Boa,Boa,Boa,Boa,Boa,Boa,Boa,Ruim,Boa,0,1,5,9,10,2,10,10,9,2,3,9,10,0,9,10,10,10,10,10,98,9,10,10,10,Concorda muito,Concorda muito,Concorda muito, Ela investiga principalmente o PT,Combate a corrupção,Pouco interessado(a),Pouca intensidade,Nem concorda nem discorda,Sim,Missing,Não,Noticiário da TV,Facebook,Propaganda política na televisão
Jair Bolsonaro (PSL),Urbano,Sudeste,Feminino,55 a 64 anos,Médio incompleto,"Até 1 salário mínimo (R$ 954,00)",Não branco,Empregado,Boa,Péssima,Boa,Não sabe/Não respondeu,Não sabe/Não respondeu,Boa,Boa,Boa,Boa,0,0,3,5,5,5,3,5,5,0,0,3,5,0,0,1,1,1,1,1,1,1,1,1,1,Discorda muito,Não sabe/Não respondeu,Concorda muito,Ela não investiga nenhum partido,Não combate a corrupção,Nada interessado(a),Pouca intensidade,Discorda em parte,Não,Nenhum,Não,Nenhum destes,Outra,Conversas com amigos e pessoas da família
Jair Bolsonaro (PSL),Urbano,Sudeste,Masculino,25 a 34 anos,Médio incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Não branco,Empregado,Ótima,Boa,Ruim,Péssima,Péssima,Boa,Ruim,Ruim,Ruim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,Concorda muito,Concorda muito,Não sabe/Não respondeu, Ela investiga todos os partidos igualmente,Combate a corrupção,Pouco interessado(a),Pouca intensidade,Discorda em parte,Não,Nenhum,Não,Noticiário da TV,Facebook,Debates entre candidatos na televisão
Jair Bolsonaro (PSL),Urbano,Sudeste,Feminino,25 a 34 anos,Médio incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Branco,Outra,Boa,Ruim,Péssima,Péssima,Péssima,Regular positivo,Ruim,Péssima,Ótima,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,5,4,4,4,5,4,3,4,3,Concorda um pouco,Concorda muito,Concorda um pouco,Ela não investiga nenhum partido,Não combate a corrupção,Muito interessado(a),Pouca intensidade,Concorda em parte,Não,Nenhum,Não,Noticiário da TV,WhatsApp,Notícias sobre os candidatos na televisão
Jair Bolsonaro (PSL),Urbano,Sudeste,Feminino,35 a 44 anos,Fundamental incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Não branco,Outra,Boa,Boa,Boa,Ruim,Boa,Boa,Boa,Ruim,Boa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,Concorda um pouco,Concorda muito,Concorda muito,Não sabe/Não respondeu,Combate a corrupção,Pouco interessado(a),Pouca intensidade,Concorda totalmente,Não,Nenhum,Não,Jornais e Revistas,Facebook,Assistir/ Ouvir os candidatos em comícios
Jair Bolsonaro (PSL),Urbano,Sudeste,Masculino,35 a 44 anos,Fundamental incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Não branco,Empregado,Ótima,Péssima,Péssima,Péssima,Péssima,Péssima,Péssima,Péssima,Péssima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,Concorda muito,Concorda muito,Discorda muito,Ela não investiga nenhum partido,Combate a corrupção,Nada interessado(a),Não acompanho,Discorda totalmente,Não,Nenhum,Não,Conversa com colegas de trabalho,YouTube,Conversas com colegas de trabalho/escola
Jair Bolsonaro (PSL),Urbano,Sudeste,Feminino,45 a 54 anos,Fundamental incompleto,"Até 1 salário mínimo (R$ 954,00)",Não branco,Empregado,Boa,Ruim,Boa,Péssima,Péssima,Boa,Boa,Boa,Boa,0,0,0,7,7,5,8,8,0,0,0,2,3,1,7,10,8,7,7,9,7,7,7,8,7,"Nem concorda, nem discorda",Não sabe/Não respondeu,Concorda um pouco,Não sabe/Não respondeu,Combate a corrupção,Nada interessado(a),Não acompanho,Discorda totalmente,Não,Não sabe/Não respondeu,Não,Noticiário da TV,Não uso redes sociais,Informações da igreja sobre os candidatos
Jair Bolsonaro (PSL),Urbano,Sudeste,Masculino,65 e mais,Médio incompleto,"Mais de 10 até 15 salários mínimos (R$ 9.540,00 até R$ 14.310,00)",Branco,Aposentado ou pensionista,Boa,Regular negativo,Boa,Péssima,Péssima,Boa,Boa,Boa,Ótima,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,9,8,8,7,1,98,7,3,4,8,Concorda um pouco,Concorda muito,Concorda um pouco, Ela investiga todos os partidos igualmente,Combate a corrupção,Muito interessado(a),Alguma intensidade,Concorda em parte,Sim,Missing,Não,Noticiário da TV,WhatsApp,Não sabe/Não respondeu
Votou em branco,Urbano,Sudeste,Masculino,18 a 24 anos,Médio incompleto,"Mais de 20 salários mínimos (R$ 19.080,00)",Branco,Estudante,Ótima,Regular positivo,Ótima,Boa,Boa,Ótima,Regular positivo,Ótima,Boa,4,9,4,3,7,8,5,9,4,9,4,7,4,9,10,9,4,9,5,2,6,9,3,5,6,Concorda muito,Concorda muito,Discorda um pouco,Ela não investiga nenhum partido,Combate a corrupção,Pouco interessado(a),Não acompanho,Discorda totalmente,Não,Nenhum,Não,Rádio,Facebook,Debates entre candidatos na televisão
Jair Bolsonaro (PSL),Urbano,Sudeste,Feminino,55 a 64 anos,Médio incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Não branco,Autônomo / conta própria,Boa,Boa,Ruim,Ruim,Péssima,Boa,Ruim,Ruim,Ruim,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,10,3,3,4,3,4,5,7,5,5,Concorda muito,Concorda muito,Concorda um pouco,Ela não investiga nenhum partido,Combate a corrupção,Pouco interessado(a),Pouca intensidade,Concorda em parte,Não,Nenhum,Não,"Redes sociais, Facebook, twitter, whatsapp",YouTube,Debates entre candidatos na televisão
Jair Bolsonaro (PSL),Urbano,Sudeste,Masculino,18 a 24 anos,Médio incompleto,Não sabe/Não respondeu,Não branco,Empregado,Boa,Boa,Boa,Boa,Regular negativo,Boa,Boa,Boa,Boa,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1,1,1,1,1,1,1,3,1,Concorda muito,Discorda muito,Concorda um pouco, Ela investiga todos os partidos igualmente,Combate a corrupção, Interessado(a),Não acompanho,Concorda em parte,Não,Nenhum,Sim,"Redes sociais, Facebook, twitter, whatsapp",Facebook,Conversas com amigos e pessoas da família
Fernando Haddad (PT),Urbano,Sudeste,Feminino,18 a 24 anos,Fundamental completo,Não sabe/Não respondeu,Não branco,Estudante,Regular positivo,Não sabe/Não respondeu,Não sabe/Não respondeu,Péssima,Ruim,Regular positivo,Não sabe/Não respondeu,Regular negativo,Boa,4,5,4,8,3,1,8,5,7,1,9,5,9,10,5,98,98,98,98,98,98,98,98,98,98,Discorda muito,Não sabe/Não respondeu,Não sabe/Não respondeu, Ela investiga principalmente o PT,Não combate a corrupção,Pouco interessado(a),Pouca intensidade,Discorda totalmente,Sim,Missing,Não,Conversa com amigos e familiares,Não se informa sobre política em redes sociais,Notícias sobre os candidatos nos jornais (impresso ou internet)
Anulou o voto,Urbano,Sudeste,Feminino,55 a 64 anos,Fundamental incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Não branco,Autônomo / conta própria,Regular positivo,Regular positivo,Regular negativo,Não sabe/Não respondeu,Não sabe/Não respondeu,Regular positivo,Não sabe/Não respondeu,Ótima,Ótima,0,10,0,10,0,0,0,0,0,0,98,98,98,10,10,98,98,98,98,98,98,98,98,98,98,Não sabe/Não respondeu,Discorda muito,Não sabe/Não respondeu,Ela não investiga nenhum partido,Não combate a corrupção,Pouco interessado(a),Pouca intensidade,Concorda em parte,Não,Nenhum,Não,Noticiário da TV,Facebook,Nenhuma dessas
Fernando Haddad (PT),Urbano,Sudeste,Feminino,65 e mais,Fundamental incompleto,"Mais de 1 até 2 salários mínimos (R$ 954,00 até R$ 1.908,00)",Branco,Outra,Boa,Regular positivo,Boa,Não sabe/Não respondeu,Não sabe/Não respondeu,Boa,Não sabe/Não respondeu,Regular positivo,Ótima,0,9,1,2,6,1,9,10,8,1,4,8,4,10,10,10,8,8,6,6,7,5,98,6,5,Discorda muito,Não sabe/Não respondeu,Concorda muito, Ela investiga todos os partidos igualmente,Não combate a corrupção,Pouco interessado(a),Pouca intensidade,Concorda totalmente,Não,Nenhum,Não,Não se informa sobre política,Não se informa sobre política,Nenhuma dessas
Jair Bolsonaro (PSL),Urbano,Sudeste,Feminino,25 a 34 anos,Médio incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Branco,Empregado,Regular positivo,Regular negativo,Boa,Ruim,Péssima,Boa,Regular positivo,Péssima,Boa,4,5,6,5,7,5,10,7,10,5,7,7,7,9,6,5,4,6,3,6,7,5,98,9,7,Concorda muito,Concorda um pouco,Concorda um pouco, Ela investiga principalmente o PT,Combate a corrupção,Pouco interessado(a),Não acompanho,Não sabe/Não respondeu,Não,Nenhum,Não,"Redes sociais, Facebook, twitter, whatsapp",Facebook,Notícias sobre os candidatos na televisão
Jair Bolsonaro (PSL),Urbano,Sudeste,Masculino,35 a 44 anos,Médio incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Não branco,Empregado,Boa,Boa,Boa,Regular negativo,Regular positivo,Boa,Boa,Boa,Boa,0,3,3,3,5,2,4,4,4,4,4,4,1,4,4,5,5,8,5,5,5,5,5,8,8,Concorda muito,Concorda muito,Concorda muito, Ela investiga todos os partidos igualmente,Combate a corrupção,Pouco interessado(a),Pouca intensidade,Discorda em parte,Não,Nenhum,Não,"Redes sociais, Facebook, twitter, whatsapp",Facebook,Conversas com amigos e pessoas da família
Jair Bolsonaro (PSL),Urbano,Sudeste,Masculino,25 a 34 anos,Médio completo,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Não branco,Autônomo / conta própria,Ótima,Boa,Péssima,Péssima,Péssima,Boa,Boa,Ruim,Boa,0,0,0,1,2,4,1,1,2,1,1,1,0,2,1,7,6,1,3,98,98,98,98,3,98,Discorda muito,Concorda muito,Discorda muito, Ela investiga todos os partidos igualmente,Combate a corrupção,Pouco interessado(a),Pouca intensidade,Nem concorda nem discorda,Não,PSL,Não,Rádio,WhatsApp,Notícias sobre os candidatos pelo whatsapp
Jair Bolsonaro (PSL),Urbano,Sudeste,Masculino,25 a 34 anos,Superior incompleto ou especialização (técnico após ensino médio),"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Branco,Autônomo / conta própria,Boa,Boa,Boa,Regular negativo,Regular negativo,Boa,Boa,Regular negativo,Boa,5,5,1,5,5,5,9,9,8,5,5,5,5,2,3,10,9,7,8,8,8,8,9,9,7,Discorda muito,Concorda muito,Discorda muito,Ela não investiga nenhum partido,Combate a corrupção,Muito interessado(a),Alguma intensidade,Concorda em parte,Não,PSL,Não,Blogs da internet,Facebook,Conversas com colegas de trabalho/escola
Fernando Haddad (PT),Urbano,Sudeste,Masculino,55 a 64 anos,Fundamental incompleto,"Mais de 1 até 2 salários mínimos (R$ 954,00 até R$ 1.908,00)",Branco,Aposentado ou pensionista,Boa,Boa,Não sabe/Não respondeu,Boa,Boa,Boa,Boa,Boa,Boa,0,10,1,10,0,0,6,1,10,4,5,0,10,10,8,8,10,8,7,6,10,10,5,4,5,Concorda muito,Discorda muito,Discorda muito,Ela não investiga nenhum partido,Não combate a corrupção, Interessado(a),Não acompanho,Concorda totalmente,Não,PMB,Não,Noticiário da TV,Não uso redes sociais,Não sabe/Não respondeu
Fernando Haddad (PT),Urbano,Sudeste,Feminino,18 a 24 anos,Fundamental completo,"Até 1 salário mínimo (R$ 954,00)",Não branco,Empregado,Boa,Boa,Ótima,Regular negativo,Boa,Ótima,Boa,Boa,Boa,10,8,4,8,5,6,7,8,10,4,2,8,8,8,9,8,7,8,6,8,6,9,3,8,7,Concorda muito,Discorda muito,Discorda muito,Ela não investiga nenhum partido,Não combate a corrupção,Nada interessado(a),Muita intensidade,Nem concorda nem discorda,Sim,Missing,Não,Noticiário da TV,Facebook,Notícias sobre os candidatos na televisão
Anulou o voto,Urbano,Sudeste,Feminino,45 a 54 anos,Fundamental completo,"Mais de 1 até 2 salários mínimos (R$ 954,00 até R$ 1.908,00)",Branco,Aposentado ou pensionista,Regular positivo,Ruim,Não sabe/Não respondeu,Péssima,Péssima,Regular positivo,Não sabe/Não respondeu,Regular positivo,Não sabe/Não respondeu,0,0,0,0,0,0,98,98,99,0,99,0,0,0,0,98,98,1,1,1,98,1,1,1,1,Discorda um pouco,Concorda muito,Discorda muito,Não sabe/Não respondeu,Não combate a corrupção,Nada interessado(a),Não acompanho,Discorda totalmente,Não,Nenhum,Não,Noticiário da TV,Não uso redes sociais,Debates entre candidatos na televisão
Fernando Haddad (PT),Urbano,Sudeste,Feminino,35 a 44 anos,Superior incompleto ou especialização (técnico após ensino médio),"Mais de 5 até 10 salários mínimos (R$ 4.770,00 até R$ 9.540,00)",Branco,Autônomo / conta própria,Boa,Péssima,Ruim,Ruim,Péssima,Péssima,Boa,Boa,Boa,2,5,2,5,7,1,6,4,3,1,2,0,3,4,2,4,5,3,10,4,4,4,4,3,4,Discorda muito,Concorda um pouco,Concorda muito, Ela investiga principalmente o PT,Não combate a corrupção,Muito interessado(a),Alguma intensidade,Concorda em parte,Sim,PT,Não,"Redes sociais, Facebook, twitter, whatsapp",Twitter,Conversas com amigos e pessoas da família
Anulou o voto,Urbano,Sudeste,Feminino,35 a 44 anos,Médio incompleto,"Mais de 1 até 2 salários mínimos (R$ 954,00 até R$ 1.908,00)",Branco,Empregado,Boa,Ruim,Ruim,Ruim,Ruim,Regular negativo,Regular positivo,Péssima,Regular positivo,4,0,3,0,3,3,5,3,5,0,5,5,3,3,2,5,5,4,2,4,5,5,3,5,5,Concorda muito,Concorda um pouco,Concorda um pouco, Ela investiga todos os partidos igualmente,Combate a corrupção, Interessado(a),Alguma intensidade,Concorda em parte,Não,Nenhum,Não,Noticiário da TV,Não uso redes sociais,Debates entre candidatos na televisão
Fernando Haddad (PT),Urbano,Sudeste,Feminino,18 a 24 anos,Médio completo,Não sabe/Não respondeu,Branco,Estudante,Péssima,Péssima,Péssima,Péssima,Péssima,Péssima,Péssima,Péssima,Péssima,0,5,0,2,2,0,2,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,Discorda muito,Concorda muito,Concorda muito, Ela investiga principalmente o PT,Combate a corrupção,Muito interessado(a),Muita intensidade,Concorda em parte,Sim,PSOL,Não,Jornais e Revistas,YouTube,Notícias sobre os candidatos nos jornais (impresso ou internet)
Jair Bolsonaro (PSL),Urbano,Sudeste,Masculino,45 a 54 anos,Médio completo,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Branco,Empregado,Péssima,Péssima,Péssima,Péssima,Péssima,Boa,Péssima,Péssima,Boa,0,0,0,0,5,0,0,0,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,Concorda muito,Discorda muito,Discorda muito, Ela investiga todos os partidos igualmente,Combate a corrupção,Muito interessado(a),Muita intensidade,Concorda totalmente,Sim,PSL,Não,Rádio,Não se informa sobre política em redes sociais,Debates entre candidatos na televisão
Fernando Haddad (PT),Urbano,Sudeste,Masculino,25 a 34 anos,Médio incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Não branco,Autônomo / conta própria,Ótima,Péssima,Péssima,Péssima,Péssima,Péssima,Péssima,Boa,Boa,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,Concorda muito,Concorda muito,Concorda muito, Ela investiga todos os partidos igualmente,Combate a corrupção, Interessado(a),Muita intensidade,Concorda em parte,Sim,Missing,Não,Jornais e Revistas,Facebook,Assistir/ Ouvir os candidatos em comícios
Jair Bolsonaro (PSL),Urbano,Sudeste,Feminino,55 a 64 anos,Fundamental incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Branco,Outra,Boa,Boa,Não sabe/Não respondeu,Péssima,Péssima,Boa,Boa,Péssima,Péssima,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,1,2,4,1,1,1,1,1,1,Discorda muito,Concorda muito,Concorda muito,Ela não investiga nenhum partido,Não combate a corrupção,Pouco interessado(a),Pouca intensidade,Concorda em parte,Não,PSDB,Não,Noticiário da TV,Facebook,Conversas com amigos e pessoas da família
Jair Bolsonaro (PSL),Urbano,Sudeste,Masculino,35 a 44 anos,Fundamental incompleto,"Mais de 1 até 2 salários mínimos (R$ 954,00 até R$ 1.908,00)",Não branco,Autônomo / conta própria,Ótima,Ótima,Ótima,Ótima,Ótima,Ótima,Ótima,Ótima,Ótima,0,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,Concorda muito,Concorda muito,Concorda muito,Ela não investiga nenhum partido,Combate a corrupção, Interessado(a),Alguma intensidade,Concorda em parte,Não,Não sabe/Não respondeu,Não,Rádio,Facebook,Conversas com amigos e pessoas da família
Fernando Haddad (PT),Urbano,Sudeste,Feminino,18 a 24 anos,Médio incompleto,"Mais de 1 até 2 salários mínimos (R$ 954,00 até R$ 1.908,00)",Não branco,Desempregado,Ótima,Ruim,Ruim,Péssima,Boa,Boa,Boa,Boa,Boa,5,10,0,2,0,98,1,2,0,1,2,10,1,2,5,2,5,2,1,10,3,2,2,3,5,Concorda um pouco,Discorda muito,Concorda muito,Não sabe/Não respondeu,Não sabe/Não respondeu,Nada interessado(a),Não acompanho,Discorda em parte,Não,Nenhum,Não,Noticiário da TV,Facebook,Conversas com amigos e pessoas da família
Anulou o voto,Urbano,Sudeste,Feminino,35 a 44 anos,Médio incompleto,"Mais de 1 até 2 salários mínimos (R$ 954,00 até R$ 1.908,00)",Branco,Autônomo / conta própria,Boa,Regular positivo,Regular positivo,Regular negativo,Regular negativo,Péssima,Ruim,Ruim,Péssima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,Discorda muito,Não sabe/Não respondeu,Não sabe/Não respondeu, Ela investiga todos os partidos igualmente,Combate a corrupção,Nada interessado(a),Não acompanho,Discorda totalmente,Não,Nenhum,Não,Nenhum destes,Outra,Notícias sobre os candidatos nas redes sociais
Fernando Haddad (PT),Urbano,Sudeste,Masculino,45 a 54 anos,Fundamental incompleto,"Mais de 1 até 2 salários mínimos (R$ 954,00 até R$ 1.908,00)",Branco,Empregado,Ótima,Boa,Boa,Boa,Boa,Boa,Boa,Boa,Boa,5,5,5,4,4,5,5,4,4,5,4,4,5,4,4,6,6,6,6,6,6,6,6,6,6,Concorda muito,Concorda muito,Concorda muito, Ela investiga todos os partidos igualmente,Combate a corrupção,Pouco interessado(a),Pouca intensidade,Concorda em parte,Não,Nenhum,Não,Noticiário da TV,Facebook,Debates entre candidatos na televisão
Jair Bolsonaro (PSL),Urbano,Sudeste,Masculino,45 a 54 anos,Médio incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Branco,Aposentado ou pensionista,Ótima,Ótima,Boa,Boa,Boa,Boa,Boa,Péssima,Boa,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Concorda muito,Concorda muito,Concorda muito, Ela investiga principalmente o PT,Combate a corrupção,Muito interessado(a),Muita intensidade,Concorda em parte,Sim,PSL,Não,Noticiário da TV,YouTube,Conversas com amigos e pessoas da família
Fernando Haddad (PT),Urbano,Sudeste,Feminino,45 a 54 anos,Médio incompleto,"Mais de  2 até 5 salários mínimos (R$ 1.908,00 até R$ 4.770,00)",Branco,Autônomo / conta própria,Ótima,Ótima,Ótima,Boa,Ruim,Ruim,Ótima,Ruim,Boa,0,0,2,2,5,4,5,5,3,3,5,3,5,4,4,8,9,6,6,8,6,5,4,5,7,Concorda muito,Concorda muito,Concorda muito, Ela investiga todos os partidos igualmente,Combate a corrupção,Muito interessado(a),Alguma intensidade,Discorda em parte,Sim,Missing,Não,Noticiário da TV,Não uso redes sociais,Debates entre candidatos na televisão
